text,target
 That was a good one though ,1
at college with Jade ,1
 hehe!!  thanks!!!!!! ,1
 HAPPY B-DAY!! ,1
Killed at Speed &amp; Dominos...celebrated the Lakers win with friends! Hilariousness ,1
Haha.  Wikipedia in a dysfunctional physical form.   http://bit.ly/KEBVp,1
 LOL I tried to include all of my female followers ,1
aaaaahhhhhhh he doesn't even understand how much we (family) love watching the videos ,1
 Keep up the amazing work ! Supporting his idol is the best thing a fan can do ,1
you&amp;i update : the next part will be out tomorrow ,1
" I would go crazy with 1000's of followers, well unless they were beautiful and would give me things   lol",1
Enjoying my critters....  ,1
 off to Geneva - and wherever else the winds take me  But still got some time to be Anti-Facebook lol,1
 don't forget your plastic pants ,1
" haha. yes,and i'm quite nervous about my first day. oh yes, i really do hope to see you there!  it'll be fun (and nice) ",1
" at first, yeah. But i got to talk to jared and sara and people  so i was fine.",1
in the office. still hearing great reports about Crazy Game Night. So glad it was a success for students and leaders ,1
dan levy from mtv is a hottie and should follow me! ,1
Did he just say mullet power? Lol! That is to much cut that thing ,1
Is sick of work messing me about. Going to see friends for a chat and a coffee ,1
 the way even tho with out the aid of any M/cs they still built amazing cities!! beautiful structures!!! ,1
In shock bob? Yeeaaahh riight!;-) ,1
 i know man D: i hope you're feeling a bit better now  hahahaa jo whiley is asking nick jonas if he's back with miley :'),1
 I have tumblr  follow me 7036561.tumblr.com,1
i love html nights ,1
 A corner only has 3 walls. There's always a way out ,1
Now it's sunny day ,1
" Haha, great minds think alike! ",1
 exams are 11 hours away... ,1
is confuse using twitter . hehe  anyone can help ?,1
watching Boys over flowers. ,1
 i did learn it !  o.o well only the songs obviously,1
(Trying to) Manage his projects among raptors ,1
 LOL ay do you know the song &quot;breathe&quot; (2am) by anna nalick? love love that song ,1
 I know train drivers! Kurt told me about tram drivers! ,1
 I've already printed it out and stuck it on my board ,1
Oh marco  haha. going to sleep now. one day!! &lt;3,1
Nvm I'm changing track to econs ,1
Full week this week and then a week off with the family ,1
 A fellow music lover!  I'm following you now! ,1
" Cancelled Flightled my flight, didn't notify me, and I can only rebook by phone, but can't get through to an agent. Epic. Fail.",0
any shops here we could try get GK in? ,1
 Good morning to you 2! hopefully the new day will be great  answer? ,1
" seriously, I do not want to wait 24 hours for a flight when I have to prepare for a family funeral.",0
 have a good day. i'm off to the office now too. ,1
 Hey! Thanks! ,1
  i totally agree  btw i found matt on twitter ,1
  You are not alone... ,1
 congrats man! You actually going to Disneyland afterwards? ,1
 Have a safe trip ,1
lol.. there was no space to say anything else.. but thnx  better late than never eh?!  ,1
" Yes, that's what I meant. Just got rejected from North Denver, evidently I'm too far north   Looking for another group.",1
" Well, if you go, we should totally chill. ",1
 +1 to &quot;stop following sheeple&quot; ,1
 I want my straightenerrrr ,1
 Kk!! were about to watch this lame a movie so Ima get up with you tomorrow love!  PEACE BITCH,1
" Yeah.  Greenitics, coming up!",1
 I was your 499th!  One more to go...I am at 498 myself! ,1
"100th update!  Was watching Sonny with a Chance just now, and it's a pretty good show. ",1
"thanks  for making that really nice picture of , me, you &amp; the cloud. We looked really good  ",1
 There was an Eric Crapton CD on engrish.com a while ago too... ,1
Hey monday was better than i thought. ,1
 OMFG ARE YOU TOURING WITH GREENDAY! FUCKEN GOING FO SURE ,1
 thanks ,1
 Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip ,1
"cassette tee at heart and soul store , outside POPPY GARDEN noww. ",1
"  thank u!  I feel great for losing it, I should never have put it on but I know how to lose it now so I'm happy! ",1
" Oh me too, believe me! ",1
doing some major rpatz stalking with  in the cittyyy ,1
 Hey sis! I'm following u now...i been slackin on my twitter! ,1
" I say fuck ramos. haha noo, thats fine with me ",1
 http://twitpic.com/7fdyd - woow man yu all must have a lot of sun  .. ohh heyy miley i can tell by your status thingys tha ...,1
Going to get my Laser Eye Treatment in a while  no more glasses or contacts  Good Times,1
"297 miles out of Woody last week, and i still have quarter of a tank left  belting! in other news, i was just sick in my mouth.",1
really tired and im going to the mall today!! Later. ,1
"see ya next time, Shanghai ",1
antm update :i'm really sry bout the lack of zash. i didn't mean to do that  i'm going to rewrite the script &amp; put some more zash in it ;),1
 just finished campaign and saved the sarge got a 5G achievment ,1
 - AA1344 Cancelled Flighted on 2.23 - rebooked on us air 623/544 on 2.24. Has to be a nonstop on 2.24 for us (2)?,0
Missing my goobs but lucky to have one ,1
Smart slacker marketing:  College students in their 5th (or 6th) year are now calling themselves &quot;Super Seniors&quot; ,1
" MEE TOOOOO,  i dont have a vhs playa",1
 but you can dance ,1
  Me ,1
"70mile Bike Ride; Weatherby-Filey on Sat, then Bouldering, Swimming and BBQ on Sunday arvo. Good times. ",1
 Psalms is perfect for ANY situation!! ,1
" ya, u did..and u didnt take care of my baby..haha!! hope u finish plannin epi 1 soon!!.. ",1
Downloading Weeds  Cant waaait to watch it!,1
It's my birthday today! ,1
is listening to Metallica blisfully unaware of his colleagues hollering at him ,1
  Hey Sue can u post the link so I can vote for Harvey  ,1
i need friends now ,1
 I just checked the app and it said my flight had been moved back a day? No explanations why. No answer on the 800 number.,0
" candy to suck on or gum to help them with the ear discomfort, and a DVD player  those where both key when we flew anywhere",1
noodle cup ,1
need to go shopping for my townhouse....it's time to decorate!!! my second favorite thing to do ,1
  Gmornin to you guys from Chicago ,1
" pah I don't care, I have a backup ",1
Just watchin telly waitin to go bak 2 work  really pleased things r turnin around now! ,1
In Rome ,1
 this morning headlines today was running 'is dhoni suited to captain 20-20'   wonder why?!!!,1
 and when is that ,1
 I &lt;3 Bobby,1
 hope your teeth are better soon ,1
"Dell makes $2M friom Twitter with six to ten tweets each week. A lesson for us all, especially   (via )",1
Dinner at manpuku now! Cant wait for the food to arrive! Pictures time too.  - http://tweet.sg,1
2-0- it should be good in Orlando- Can't wait ,1
 I've decided that I'm going to be the type of mom that spray her kids with a water gun if they don't wake up. ,1
 Awesome! ,1
" teehee  pero mi ta kere bo tey slaag bo drivers ed since bo mom ta un cop e tey teach bo and it's all good, no?",1
today already two months together - proud ,1
 Thanks.. ,1
i just found the best acoustic cover of three cheers for five years  thank God i don't have to record this a capella. woot!  &lt;3,1
 well happy birthday !! ,1
Back from camping  Let's go hang!,1
 lol.. i was just testing my new twitter app ,1
 Classic Mistake ,1
"  thanks for listening. yeah, he's a keeper.",1
" in spirit of  poker, we'll lift you that glass, and raise it with an appletini ",1
Been hurt&quot;. Makes me be thankful to have my mommy around every second of my growing life. Love her &amp; so thankful to have her.  LOVE U MAMA,1
 are they in english at least? ,1
"&quot;So stay awake and i'll stay I try and go, but your game it waits for me and you, love&quot; i looveee Lydia soo much. checkk em outt! ",1
 NAH! Just a bad weekend. It'll be fine. Stay positive. You have all your friends rallying around you. ,1
 I am now officially off to bed! Had to check out some cool artwork! Talk to you tomorrow girl! ,1
 haha sorry about that! I'll give u one tomorrow! ,1
 FINALLY called me back... BUT HASN'T SPOKEN TO ME.  Like the worst prank call EVER!!,0
 haha  cool,1
 oh Divya! You're so dramatic ,1
One reason I always look forward to coming home: him ,1
 thanks! I'm still up for now ,1
 You guys are totally losing me. I've been an AA fan for years but telling me reps are busy and hanging up on me is really bad.,0
" of course it wasn't your intention, issue lies in lack of response. she did contact you directly; she sat on hold for 50 mins",0
is at work. ,1
 You'll find out soon enough ,1
PPL came and looked at the house...i wasn't here naturally so we'll find out what they thought in the am. ,1
 eu si  care mi-e prieten vechi also. Momentan atat ,1
" whatever y'all did at the start it was good, the optus cable has been rock solid. Moving addresses was a cust service nightmare ",1
 loved the show you in your white shoes ,1
Getting a chance to install  Evolution RC1 at last ! A bunch of upgrades will have to be made on my 0.9.6.x installs ,1
" 11 out of 11 delayed flights, you suck and getting worse",0
"Haven't been on here in a while ! Haha I just woke up, on the amtrak home. It's absolutly beautiful. ",1
 you got your own .tv  Great,1
Listening to La Roux Songs ,1
"Also we have just found out that we have won a great tender, can't disclose any more at the moment, but good days ",1
" tisk, tisk... you should not be so foolish  how was your sunday?",1
 I said they're playing well. I did not say they were going to win. ,1
practice for MS Exam 70-503 ... think I'm quite fit ,1
 you made my daughter very happy when she won Hanna Montana tickets - what were you thinking ,1
 prima! keep me updated ,1
 that was in reply to the decode lyrics ,1
Just ordered the nicest dress I've seen all month from Lipsy  .... I feel proud.,1
 About the LR. ,1
 Thnx  Ill most definitely be back... Yo mixtape is a bAnGa! I didn't know Marcus was on it!,1
 Heh. John Rogers has *such* a way with words for political stuff sometimes. I totally recommend his blog. ,1
"Morning, hopefully sunny today  not prepared for media exam ekkk",1
Go MAGIC! We got Game 3 in Orlando this Tuesday so Lakers fans...shhhhhhh! ,1
" no, i'm not allowed to step on it for 3 weeks. felt safer with the cast on, actually. haha. improving, though, so that's good ",1
SOMO NOVIOS - luis miguel [that's my momma's song]  ,1
Goodnight ,1
The yeah you's are quite strange but they're music is good ,1
 Domestic bliss? Lol! What were you up to? Took time off from work? You didn't miss much regarding Rob while u were away ,1
" hi, you Cancelled Flightled our flight back to the US and now won't take our call. What are we supposed to do?",0
"  AA1224: 45 mins for Priority bags to arrive, now Late Flight for evening plans! Delta 20 min bag guarantee anyone? :(",0
"had a really nice morning, got the time to do yoga and have a nice shower  going to a kindergarten for a visit.",1
 this has happens so many times. It's just upsetting to see how poorly an airline treats their customers,0
This is a status update to twitter from ICE  Timestamp: Mon Jun 15 11:33:41 CEST 2009,1
 I think it reads just right ,1
" i wanted to watch mindless, no need to think movies like terminator la. ",1
" ok m8,looking forward to it,gonna ship ya that dock and stand tomorrow ",1
 yes save grunting for home ,1
 you're super welcome. i'm glad you like it!  (And I hope you have a rockin' b-day ... on Wednesday? i think...),1
No one ugly allowed.  Jimmy James ajhgkjehrkjsd.,1
 yyayy    please name is livnb and then the next one can be livdiv XD XD,1
http://twitpic.com/7gg9u - look at this too ,1
just got done working out and walking my dog. now its time to be lazy and watch mtv ,1
In bed. Kinda tired. Text me  DM for my number I'll give it to basically anyone !,1
"  Just curious gals. Do you ever sleep, or are we all just night owls (meaning we all sleep about the same time of day/night) ",1
" awww, she is so cute!! ",1
  we heart you!!,1
good night twitter. good night bish army! bbye! ,1
http://twitpic.com/7gaod - Friday night with friends from college... ,1
"Just finished watching Let the Right One In. Wow, what a sweet, gory, coming of age story. ",1
 Thats good  how is Gary?,1
 thats awesome! Tell you're boss that i'm totally flattered and that she's adorable! Tell her to embrace the name! ,1
 how can I get travel question answered quickly... Online and calling not helping with this busy day,0
" Sweet, I really want to go there  or to UVA, lol. I got a couple transfer schools in mind.",1
 I was half-cut last night. ,1
 i love youuuu too ,1
 watching The Brady Bunch,1
" oh, i forgot about that, lol thanks. name the triplets Vier, Acht, Drei ",1
Now to play some  on my iPhone ,1
nothing better than clean sheets and blankets. ,1
 u not like? Knew u wouldn't want to waste a perfectly good Sosij tho! I however had a very healthy lunch.  x,1
 i could do that ,1
 good job!  i'm proud of you.,1
THE M26 DRIVER DROVE LIKE A RETARDED ASSHOLE!! Just saying ,1
awesome weekend with my boy  swoon!,1
" just when I thought you guys were done messing up, you make it worse. Your airline ruins hopes and dreams.",0
time to do appropriate and inappropriate things ,1
"loving this Carolina living... cool waves, sweet buzz, and good times ",1
Just got out of the shower. Leaving the clothes off for a nice long while ,1
Watching LOTR on the laptop ,1
 no comb over here  http://news.bbc.co.uk/1/hi/england/oxfordshire/8099551.stm,1
Bonjour Twitter  ,1
browsing the forums  www.thestream.tv/forum because I can't sleep  fun times.,1
Thank you both   ,1
Usch.. Det kliar redan i ÃÂ¶gonen.. Thank god its monday.. ,1
Good party tonite. Shout out to    GAME TIME ,1
" thanks, I'm sure your &quot;excise&quot; is similar riiight (just say yes) LOL. Great minds think alike ",1
: ever since 95 bitches ,1
no need to be sorry! you need your sleep  and it's a short flight anyways. how are you feeling?,1
 i think i was your 1000th ,1
will read...  http://plurk.com/p/112xpt,1
"Morning, Twitterverse. Hope you are all doing good. ^^ I'm off soon. ",1
out for a bike ride! ,1
 since i brought a smile to your face is it asking too much for you to follow me??? ,1
" Oh, I know. I've had that exam. So many facts and details to remember, but you'll do well  good luck!",1
greetz to all new followers from canada ,1
You can ride to the top but you can't ride on my cock yeahhhh ,1
 Most definitely! I appreciate the invite.. keep me updated... I would love to attend ,1
: Are you working?? ,1
" hahah my Chiqui loves sleeping in the hammovck too! and Kenzo, but only when Im with him ",1
 hey jensen.....ooo..only 5 seasons??? sigh...but u ended the show with a cliff hanger..gosh..ahaha!! ,1
I'm completely content ,1
Got nailed several times in the  face from bbs at the airsoft wars but owned at Halo later that night. Burger House for dinner as well. ,1
just wat we needed ,1
http://twitpic.com/6vtqs - Back home in the country...if you hear howling - that's me!   Check out this moon!,1
Hello at all  Sitting in school on a monday has something depressing....wating!!!,1
"How many times do people have too say their sorry. Until they mean it,duh! ",1
" You guys are so funny!  BTW, Congrats on 1K tweets. You have a little ways to go to catch up with me (I'm such a geekette!)",1
 agreed that there are many great moments.. but something about that episode for me.. i like it a lot. ,1
  being stuck two days in the airport is not something pretty normal. I am positive you can find a plane to Europe,0
i'm changing...for the better of course!!! ,1
 The one right after dock stuff. Taking a break before it ruins the ending on my good weekend! ,1
" ok yan cris... dont worry, effect lang yan ng gamot. ",1
check FREE BEATS. Like the idea + very funny outcome  http://vimeo.com/5107766,1
 I really hope it departs. They said is because the catering service wasnt available but we can see it next to plane doing nthin,0
 You have the worst customer service of any airlines I've ever encountered. Flat out awful,0
"greenfield festival fckin rocked hell!! slipknot, disturbed, staind, guano apes, nightwish and 90% of three days sunshine ",1
"Hi, hope you had a very nice weekend  Discover Father day's gift ideas: http://bit.ly/bDsgL",1
 i will be writing a very detailed letter to you all about this experience today. I have never experienced such awful cs ever,0
" where's gordon square? yes, still empty. BUT - i saw a little owl yesterday ",1
HAPPY HARDCORE ,1
" cos theres 14,700,000 other results for 'designer watch'   trying the same meself - its bloody hard!!",1
"Darien Lake parking lot with   Pre-concert drinks, ya know the usual. The crowd here is hilarious. 40 year olds with signs! ",1
Peace in the midsts of the storm.. Morning all! ,1
 Glad it's over for now. Enjoying the wide open spaces and the home cooking! ,1
" hahaha thanks babe  i willll, fuck i love my milo, i can't go a night without it, literalllly ! &lt;3 i'm that much in love",1
Good evening everyone!!!  Magic lost but see you next season.. ,1
"had a bomb day !! Playing MASH at graduation, bbqing after and just spending time with my mommy, cousin and ofcourse diana !  I just h ...",1
just got back from the reef  tad sunburnt,1
 that's a might nice number ;) hope you have a great day ,1
about to curl up in bed with a hot chocolate and ice cream and a good film  ... any film suggestions?? all welcome  ,1
 Glad to hear it ,1
Haha im good. And your lame. Lol but yay ha i wanna see later on. ,1
 better than ever  hope same goes for u pepe,1
 so you have a thing for green apple? But can you eat a granny smith apple whole in one sitting?  I find them too sour!,1
" love sookis friend, the black one ",1
 I know eh. They rock. ,1
 You mean a man who cheats on his wife habitually and is a complete hypocrite... they have plenty of those already. ,1
"INTERNET FINALLY WORKS AGAIN! Which is why I've been kinda quiet here lately, sorry. Zack comes tomorrow to visit, omg. ",1
 got a print from you in the mail this weekend. _so_beautiful_. Can't wait to frame it! Thanks ,1
 hmm. u need my parents. That's wat they keep tellin me evrytim i stress about school. They'd love u lol ,1
 a lot of songs for today ,1
 just emailed you some pix ,1
Bed time  (something like 3:20 in the morning),1
good morning  life is good.,1
 Morning lady ,1
 You are welcome!  xxx,1
Just finished talking to Peregrin. He's so insightful! Always has practical advice. ,1
" oooooh, i didn't know you were into R&amp;B...very nice ",1
" Holidaying I hope  Want to visit some family friends, shop lots, check out the temples, islands and the floating markets.",1
1500 updates    ,1
Is watching Hannah Montana on Disney ,1
 playing street fighter and marvel vs. captain.. ,1
" He he... I'm also an Open source activist, just reminding the OS which was inspiration to Linux. Cheers ",1
feeling happy and blessed. I hope the work day does not rob me of feeling this good ,1
 what one.? ,1
Yay! My sister-in-law just went into labor a few hours ago... My first nephew William Devin Major will be here soon ,1
 lol its ok! goodnight  xoxo,1
" I bet! It's hard enough keeping up with 1, much less 2!  lol  Have a great day! ",1
"bumpin that new trey song, soulja boy, and gucci.. LOL ",1
 yeah of course! id quit if i had to take it out! haha nah they love my crazy hair which is a good thing ,1
 i probably can do that. but then i want to finish it now ksi i want it to be computerized. aka ORGANIZED ,1
 some was hard ,1
gnite tweets  work in the A.M. - another busy week!!,1
 i always feel like i must be dreaming... ,1
learning twitter.. ,1
back to sleep till tomorrow again ,1
 My flight tomorrow from SLC to DFW AA304 Cancelled Flighted. Can you help me get there?,0
" Well, so long as it's not just me! ",1
 I hope you don't forget about us blockdreamers when ur filming Making The Band  Love you xoxox,1
 this means you have 2 wives? ,1
" you haven't done it for 18 months, it will ",1
 oing oing  peace and love foreva! yeaah jaja EX malfoy xd,1
   Good morning folks ,1
yesterday.. i left my new jacket in the cab and the cab driver kept my cell number and just dropped it off at my crib. im so thankful! ,1
 yess but now i am awake  lol,1
 brittony (doesnt have a twitter) at jb concert: &quot;he took all my money&quot; lmfao! ,1
 SweeetTweeet!  Thanks Jarod! Prosper &amp; Be Well!!! ,1
" I love The Don pic! Awesome, thanks! ",1
 right  Just my DM seems to work though I don't know what - travelling for ages!!,1
" Well, now I know where VA's sunshine went! Glad it's gone to a place where it's equally loved. ",1
Just got up and a bit tipsy for my exams today ,1
is enjoying our endless numbered days  Ã¢ÂÂ¥ Ã¢ÂÂ Ã¢ÂÂ®,1
 my mom’s flight tomorrow Cancelled Flighted w/ no notice. Phone system said callback in 2 hours and it’s been 4. I need to go to bed!,0
teehee... just set my facebook username to 106percentawesome ,1
is developing the next market survey software for coca-cola NWABU ,1
Roadtrip with Michelle to Long Island! Be back Wednesday!  ,1
" Thanx for the feedback, will check out the review ",1
" Ooooh! I'm excited!  Now I definitely won't be able to sleep. Oh, who cares?! I'm happy! ",1
" Hahaha yerp  never fails to crack me up, and the commentary is the funniest thing evar.",1
Just got twitterberry  hahahahah :p,1
...yeah lets  sounds like a good ideaaa,1
" Dinner sounded GREAT &amp; I'm sure it was!  Oh yes, Sweet DJ Dreams.....Ahhh!",1
 Taxes are always fun! I'm sure you are having lots of fun ,1
Goodnight my wittle twitterers. See you bright and early for work at 7:30  I love the daycare!,1
will watch Pussy Cat Dolls in Manila. They're coming as updated by Ashley PCD.  yay~,1
 I just got back from Isle of Wight Fest ,1
I'm mad about my tooth but oh well. Goodnight ,1
R's taking me to Disneyland next weeek  cuz that's when he thinks I'm coming home.,1
"I think it's time to go to bed, finally  Goodnight tweeties",1
 haha i thought that the other day  i love technologic,1
7 Things vs. World War 3. (this is gonna be awesome. OH YEAH!) NILEY! NILEY! :&quot;&gt;  ,1
 haha i was listening to sorry and it almost had be in tears - - naw they are so epic lol ,1
" i feel obliged to reply every monday mate, drinking tea and buying a new iron - ohh the glamour ",1
 - &quot;I Still Haven't Found What I'm Looking For&quot; by U2 ,1
oooOo.. i got a call from Odyssey.. fun ,1
 happy?  why?,1
utterly strange night....i'm starting rethink everything..but cinespace was super fun ,1
Hot bath + Lavender and Chamomile bath foam + a tub of dark chocolate ice cream = perfect night cap ,1
is sweet. just made some custard and is now chilling with hdogg!!! ,1
 Aql is whatever draqls and jaqls are made of. ,1
" hello, there, tnx 4 the follow ",1
 It's scary how well I know this book. I was reciting a major portion word for word wih the narrators. Kind of sad. ,1
"Another Monday, another shout at  ",1
Loved the cocktails last night. A WOO WOO please ,1
 ha ha! Bryan!! It's been SOOOOOO long!! Stop partying all the time!  Nite nite matey!,1
"After watching &quot;Twilight&quot; and &quot;He's Just Not That Into You&quot;, I have decided that my soulmate will be half-adorable boy and half-vampire ",1
Having random fun on Knight Online ,1
 Hello &amp; good morning Sunshine!!! ,1
I am a tin of peas ,1
"My session is starting, I'm 3rd. A bit nervous, which for me is an indicator that I have prepared ",1
 you know nothing about customer service and I'll make sure everyone knows it,0
 Just learned my flight is Cancelled Flightled.can't get through by phone and don't see any option for assistance online. Any suggestions?,0
 I need to start hanging with   ... She's always at the hot spots! ,1
I got concert tickets and guitar picks hangin around my mirror. ,1
can go home now  YAY!!!!!!!!!!!,1
"Good morning,i'm replying comments on youtube ",1
"on my way to work in a very (to) busy train,would rather be in bed  ",1
" Ha ha.. I'm already Grinning from Ear to ear, here. ",1
mmm i smell a 350z on my way ,1
"helped the neighbours kid tie his tie,  ",1
shopping all day 2morrow for summer clothes and stuff. sixflags tuesday ,1
 I was talking about her. ,1
"Spending a fortune in H&amp;M, love this shop! ",1
" No kidding....it'll all happen the way it's supposed to, gotta make sure he's the right one!  ",1
 vodashops don't even know that an iPhone comes in White. ,1
 LOL true - I am my boss though ,1
" spent many a summer at Gatehouse of Fleet, used to go to Kircudbright for a fish supper for a treat ",1
 haha Its from Back to the Future. great movie ,1
 ha ha.. Will make a mental note of that!  it was actually susy who figured it out! Smart one she is i say! ,1
anyone wants join me maple ?  http://plurk.com/p/11217x,1
"i just checked my grades on edline, the one's that were posted and i passed all of my classes.  including the 3 D's. ha",1
 We enjoyed &quot;Benjamin Button.&quot;  Took us two days to watch it   Next up... Gran Torino!,1
wow... passport drama averted... for now ,1
having a 5 minute skive from work ,1
 Seen it  Brilliant film!,1
 i think that ,1
 me &amp; my lil sis are going the go 2 the grove and see a movie while my mom and amy r @ the shoot lol wish  luck!! ,1
 I've seen aboutmyarea before - even used it. ,1
is trying to figure out this gay little site.  tee hee,1
 LOL!everyones first tweet is the same.It's the WTF tweet that goes out in hopes that someone will toss them a line.Here's I am. ,1
 it would not look bad! that would be amazing! i'll surprise you when i come ,1
&quot;masturbation can be fun.&quot; ,1
E boa semana para os twitters - cool weekend for all the twiters  Think hapiness.,1
 ,1
 LMAO!! Def think celebration by con is required ,1
Yes! My YuGiOh manga arrived ^^ Marik's head gets chopped off! ,1
&quot;Debate: Should everyone be using Twitter?&quot; http://bit.ly/dNsSP ...I find the 'No' argument particularly convincing ,1
 I've got a bunch of ideas for you! DM me your email it will be easier. ,1
 http://www.facebook.com/username/  almost certain you can do it for groups ,1
 fineee...you gave me a high five -hands you two cookies- ,1
" we need to talk, lol. have you got the day off for the concert? ",1
 Excellent! I'll pretend that I've done that then  This day just got a whole lot more interesting! ;),1
 any tips pls ,1
Kat makes me LAUGH. She brings out my funny side ,1
 I like it  just don't tell the story if anyone asks *snickers*,1
so missed you c4 people ,1
 lakers is taking ittt ,1
"Send it on is the best of the best!  Loved the pictures! The JBs are friends with Miley, Demi and Sel!! I am complete now!!  haha",1
"TyCohen In fact, The secret to success is to stop looking for secrets. It's found in what you already know ...that you're not doing. ",1
" Just went camping for a night with good friends. Now, home relaxing before work tomorrow. ",1
DB design &amp;  implementation completed  Front-end in development. On schedule for Beta end of July. (But feels like August ,1
  but it never gets old.,1
"3 signs you may not be getting enough sleep, 1. Unexplained weight gain 2. Difficulty focusing 3. Forgetfulness   shoot I go to to sleep ",1
" Thanks! Uh-oh. I hope you have net! If you don't, have fun and see you when you get back! ",1
http://bit.ly/1MdYx    check this out! Cute kittens ,1
"Just got back from Chicago, fun weekend, lottts of walking, saw the sears tower, will post pics soon!! I love that city ",1
This has been one of the best weekends in quite a while... ,1
" Aww Zara, your not a baby  you'll see him soon! xxxx",1
 ty for the link ,1
" yeah her rents are letting me, so should let you! and uhmm ill scam from mum haha  (a) im being stalked!",1
"I made friends in here who are English, Irish,Scotish,Welsh and South African! All Their English have different accent.Difficult but Fun ",1
Is going to London today. ,1
Rancid's music makes me wanna dance!  Just too bad that I'm to tired at the moment. GASP! I must poo. :O,1
 Morning sunshine ,1
no more movie watching it tomorrow instead.  just bought tap tap revenge 2 for itouch haha,1
" come and play a gig in my house then, that'll make you feel better ",1
 - And   had a flight from Chicago to Buffalo about an hour before our flight -- do they not care about safety?,0
 Monday is Rhonday! Hope you'll enjoy your day off ,1
Tap Tap Revenge; now with push notifications goodness http://tr.im/ovYW  Downloaded and updated. ,1
U kno I got that swag hahahahahhahahah pink el eph ante u not with us... U not with nobody  http://myloc.me/3Tau,1
is PISSED off the LAKERS WON&lt;---BITCH!!! and i miss my babe ,1
" Nah, done with that &quot;work&quot; stuff for the day ",1
Mind u guess that means I have a beutiful soul? Eyes being the windows 2 it etc ,1
Root beer is so much more satisfying with vanilla gelato in it ,1
" you have led us so far, don't dwell on the dissappointment, look at what you accomplished for your city &amp; your team. ",1
This William Beckett video is going really slow and Brooke is really annoyed ,1
 inshallah  thanks for asking.. I don't like Mondays.. I really don't like mondays.. =S *Hugs back..,1
"bed time!!.....again?....mmmm es dÃÂ­a off, me lo merezco!. ",1
 Already have done! Many Times!  Up to much on this not so sunny day?? xxx,1
Say a preview for there will be blood. That was a good one ,1
" Ah, &quot;Hello, I'm still alive&quot; videos! Always welcome! ",1
Staying in tonight to do absolutely nothing ,1
 ex-act-ly ,1
"watching &quot;Never Back Down&quot;, its hackin awesome altough i dont fighting or stuff ",1
&quot;your logic is as logical as a piece of shit!!&quot; statement of the day ,1
Had the best weekend ,1
"there's something in Twilight that bothers me.... dunno what but there's something.... well, i won't over think it! ",1
 its funny isn't it ,1
"Ahh, i love my new layout  And i feel like baking cupcakes, haha! ",1
 I can dream.  I was ready to buy 1 in March (before my PowerBook crashed) but our IT guys told me to wait for the WWDC. Sigh.,1
Economy went well! ,1
 Thank you. Your ah real hero ,1
" WHEN?  I'm here til Sunday and doing absolutely ZILCH! Lol. Although I can't drive atm, sob. :'(",1
 They really do appreciate the time ,1
Lionel Richie's music is officially chilling ,1
Braces off tuesday!  Country Usa in 9 days cant wait!!!!!!!!!!!! ,1
 We are SO ready!!  Even got a new clicker for my PowerPoint and a new projector - how swisho are we! Not many sleeps to go now ,1
My Certificate of Eligibility is in da house!  &quot;Thunderbirds are go!!&quot;,1
"Having a very hilarious and awesome conversation with a great friend, no duh. ",1
Happy Monday?  Bollocks to that!!  Pay day though ,1
 oh you leavin' good night ,1
http://overheardinwow.wordpress.com/ need some more stuff    ,1
 We particularly enjoy brands who give away free stuff on Twitter ,1
On my way home... Date night tonight ,1
Houselective records release @ nr 46.  http://bit.ly/p8gF3,1
150 followers ,1
ready for a new &quot;hard&quot;-work week (this morning i was very busy)... and thinkin' at vacations...  ,1
" Yup, that's me ",1
 yes for sure ,1
Team Emmett  u think if we start a campaign Kellan will Join Twitter ?? lol,1
" oh,is it true?.. So that AllisonOfficial is fake..  Oh, i just followd her recently.. Aww.. Tnx for telling us ",1
even rain and hayfever isn't going to put a downer on my day ,1
 does this mean you got the scholarship? ,1
 thanks  so glad it's finished! . . . . but now i have to work on chapter 4 XD;,1
im of to work for a little while ,1
 Possibly! ,1
NEON DAY!!!!  dress up people!,1
Thanks everyone for the huge outpouring of birthday love today  I am a very lucky girl to have y'all in my life!  Goodnight friends!,1
 gimme an iPhone already ,1
 im not a RUH-TARD. but if you did ;) ,1
Work it was a snore. Off to the shores...of malibutay.  ,1
Yay lakers! Just had dinner w the roomies now its time for he's just not that into you girls night ,1
   Tell the bros. I'll take the cottage!  ,1
  i think you can be absolutely clear if you go by 's suggestion! ,1
"R.E exaam is oveerr, 3 muur exams left ",1
 Nocturnal!  Kitty!,1
In philosophy with   xx,1
" sorry, wrong window was active at last message ",1
I'm home.  good weekend.,1
"about to go to practice..dont ya love getting up early?  after that, today shold be great! ",1
" ah she's brilliant! interesting stuff, cortisol... see you there hopefully ",1
" Not this time, at least. I updated my loss-blog. ",1
" sympathy much appreciated   thought I should start off with a clean slate so to speak, I get so stressed wiith this stuff",1
ferraro in my mouth.  nom nom nom,1
I am going to sleeep! Oh yeahhh its nine and I'm going to bed  woahh. Wish me luck!,1
  Good to get feedback like this. Tagging your tweet with  will work too (if you change your mind ,1
 ok  I'll be there.,1
 no worries babe ,1
" the golden belongs to a neighbour.. I hope it brings you better health too, nite again ",1
 Happy happy birthday ,1
 hooopzz u should come and hoop with us sometime at michigan state...ur homestate fans ,1
 the new song is a really nice change!!! cant wait to hear the rest!!! ,1
